date,month,ticker,mom_1m,mom_3m,mom_6m,vol_1m,vol_3m,vol_6m,volume_ratio,fwd_ret_1m
2021-09-30,2021-09,AKAM,-0.07646802350648452,-0.10667923896334586,0.017115574010467816,0.010973500735399303,0.012207725114913342,0.011410651464745212,1.4075810176227137,0.008318221407823678
2021-10-29,2021-10,AKAM,0.008318221407823678,-0.11303618392705406,-0.014576692277394332,0.012427923927656877,0.013285178948484813,0.011344622088459499,0.8159027356930069,0.0686516018075285
2021-11-30,2021-11,AKAM,0.0686516018075285,-0.004856539088369027,-0.0192325005955587,0.01763722232522474,0.014053488329871952,0.012734957500690852,2.2546672350187187,0.0394854010482395
2021-12-31,2021-12,AKAM,0.07297395444493371,0.10959420924055041,-0.00847170444123957,0.010053701988460284,0.014242750246948627,0.013326765819973876,0.5471595552138884,-0.016319238270409042
2022-01-31,2022-01,AKAM,-0.022193755358567047,0.08619385592829487,-0.036585352550851935,0.013658527959299118,0.014686268106965324,0.014041229531738537,1.2102194806926987,-0.03579228279603852
2022-02-28,2022-02,AKAM,-0.017515203397894807,-0.03287475634192527,-0.03511581924399909,0.022192711809351257,0.016430912659948373,0.015081475479718581,1.7624382829221703,0.11232214846451916
2022-03-31,2022-03,AKAM,0.08094162687569462,0.019120766833918612,0.1415049581218515,0.015789449312573534,0.017211948357692047,0.01576026984260254,0.8746730111151764,-0.05930146467249697
2022-04-29,2022-04,AKAM,-0.0729089405214648,0.0009806598212283024,0.07229490746836209,0.014106108790124633,0.017557732236480814,0.01603912025268281,0.9865447705963221,-0.10010685773040862
2022-05-31,2022-05,AKAM,-0.10010685773040862,-0.07157953491189273,-0.1157010412527485,0.027291103303380707,0.02001624002550935,0.018147026857800855,1.2313140369874713,-0.09610054430413695
2022-06-30,2022-06,AKAM,-0.09610054430413695,-0.24589215282979304,-0.2281754380309161,0.022369083731422316,0.021590072633003266,0.019569664682857587,1.0017024643504855,0.043797217998520654
2022-07-29,2022-07,AKAM,0.044393835767030154,-0.16929983855956388,-0.1267810228802898,0.01600667510336527,0.02251416845106283,0.020056604994786727,0.778304255487666,-0.0460403268444628
2022-08-31,2022-08,AKAM,-0.04808095460429629,-0.10728763738549763,-0.18261655705067292,0.014856426833857591,0.017985042730649783,0.01889971275183812,0.9756347631143242,-0.11032342954303065
2022-09-30,2022-09,AKAM,-0.11032342954303065,-0.12809382001669167,-0.3272468372104853,0.01656540739638916,0.015835120884032623,0.01889115253418866,1.051329115313336,0.09972612259293401
2022-10-31,2022-10,AKAM,0.09972612259293401,-0.06864186796931637,-0.2135161272265932,0.022642660115322243,0.018535101469989042,0.02040581960262487,0.9423170280210103,0.07392730265970715
2022-11-30,2022-11,AKAM,0.07392730265970715,0.05073107989568326,-0.06199937519383725,0.022217335316855772,0.020839345001526496,0.01943171658529374,1.7682014872074947,-0.11132192168087962
2022-12-30,2022-12,AKAM,-0.11132192168087962,0.049551834811449424,-0.08488926901507698,0.01266376678728865,0.01994897150153677,0.01800131560796552,0.43965621520357556,0.06263343520942821
2023-01-31,2023-01,AKAM,0.050177097439531915,-0.002914495447805976,-0.06692546690725165,0.011343744184239246,0.016444904691819695,0.01744350950259244,0.8356111320680355,-0.17358061092453858
2023-02-28,2023-02,AKAM,-0.16952642421913033,-0.21530478698345423,-0.21121254072181006,0.0270724368033043,0.01943062208651411,0.019843369460640737,1.5234008854305583,0.05688712079359992
2023-03-31,2023-03,AKAM,0.06516121311832368,-0.07556073349560133,-0.027329154636548947,0.014147941913622182,0.019143427705510776,0.019494905415406782,0.8310068794755279,0.008429067777667498
2023-04-28,2023-04,AKAM,0.06829138061410012,-0.06234267973455776,-0.0552097832824634,0.015273165396379814,0.019982543556458957,0.01825406870392168,0.6684714759724979,0.12370378478276
2023-05-31,2023-05,AKAM,0.14377950955327323,0.2610540574695479,0.0062261024120555675,0.02115515944920436,0.016972248083363242,0.01853682025835742,1.9241531446751376,-0.024424662754186643
2023-06-30,2023-06,AKAM,-0.024424662754186643,0.17400390808368948,0.07628745804289849,0.009514113919418494,0.016286403740295982,0.017732090681516658,0.9529900884501312,0.046177743069471644
2023-07-31,2023-07,AKAM,0.05953579339884163,0.15286078556422145,0.08098835483126043,0.009565314967663205,0.014809350739458264,0.017589499625790067,0.6080225121281011,0.10476192090877157
2023-08-31,2023-08,AKAM,0.13709152153178272,0.14915254067606187,0.42960132341086554,0.020483334739433756,0.014442791093907429,0.015737862674791492,1.3252702490657233,0.016557289502318495
2023-09-29,2023-09,AKAM,0.018157507042826593,0.18549012639903717,0.3917700413870966,0.007696207678813571,0.01401241578463166,0.015131249150655264,0.7020850633879515,-0.0372630109497637
2023-10-31,2023-10,AKAM,-0.03276233211654389,0.11804808351289586,0.30863732306418346,0.010590270772088782,0.014195960861960595,0.01432788549384126,0.6249234515666164,0.11806829315835388
2023-11-30,2023-11,AKAM,0.11806829315835388,0.09934344661921046,0.2633133147580442,0.008244311118256293,0.009240938259376734,0.012081602940805765,1.7369639000308548,0.011685263467370532
2023-12-29,2023-12,AKAM,0.022904076022269626,0.11085036096402501,0.3169021348296579,0.0062124368763025704,0.008866059552448749,0.011690883305476912,0.5560694183543153,0.04123367085534513
2024-01-31,2024-01,AKAM,0.04123367085534513,0.20142345445626342,0.31067866152727963,0.008978357661826291,0.007990265713797576,0.011605946190007571,1.0074910545651603,-0.10541268473018495
2024-02-29,2024-02,AKAM,-0.11021983867741814,-0.0325338273640724,0.06245207421237664,0.021749614652605782,0.014190465690385462,0.011946708680064035,1.7284714598677815,-0.01433462282850817
2024-03-28,2024-03,AKAM,0.005733334104692123,-0.08605040221655058,0.016828749693016176,0.01181665272809004,0.014849765378630368,0.012271515187285283,0.8151015001581284,-0.06417803622503249
2024-04-30,2024-04,AKAM,-0.07683162338970084,-0.1903577944795647,-0.010587215061640731,0.010492745547461732,0.015055777365772937,0.012366535096659302,0.9948229203435698,-0.10611313833438518
2024-05-31,2024-05,AKAM,-0.08573695686597882,-0.1632801192743466,-0.20276577098759474,0.02855610518750679,0.018315250376132634,0.016332616422593038,1.9297677839460199,-0.01539460322887809
2024-06-28,2024-06,AKAM,-0.008366298298923991,-0.17175432087411724,-0.24302519469701955,0.009821514474011318,0.017972885965287934,0.016436748800113407,1.2118177019245424,0.0865896454686157
2024-07-31,2024-07,AKAM,0.09773260492910185,-0.026255835904748448,-0.21161562736926787,0.010009916297353197,0.018168825133398295,0.016685338370485657,0.6015877869907945,0.033781031095450054
2024-08-30,2024-08,AKAM,0.06705777171803362,0.10407630850446759,-0.0761974028361222,0.02699831895993351,0.017654045556372747,0.018049637476276647,1.496908204594408,-0.019835003100003523
2024-09-30,2024-09,AKAM,-0.006397652909851725,0.12755499078132582,-0.0766487216908851,0.013647428193514137,0.018638422025558946,0.018400074444072427,1.64752829103834,0.019910868717123442
2024-10-31,2024-10,AKAM,0.00297681142480255,0.06895097758881397,0.013434970884152353,0.01019980025404803,0.01825711654115531,0.01833259076942044,1.3325493803777262,-0.031163449434278956
2024-11-29,2024-11,AKAM,-0.07687778054355299,-0.07678711681094896,0.019297472035133767,0.03596334822620602,0.02270920292193279,0.020303630331697027,0.48981356531764647,0.0173367894172618
2024-12-31,2024-12,AKAM,0.0173367894172618,-0.04177517713578527,0.0531821388161704,0.014944808778332883,0.022953493391040122,0.0208521965809067,0.5361822071543555,0.024568723853969576
2025-01-31,2025-01,AKAM,0.04541653493266384,-0.029720256272372403,0.016483544634753322,0.017085637000678364,0.024302419943650393,0.021560820275086292,0.7942678499894691,-0.1773773868873545
2025-02-28,2025-02,AKAM,-0.1964943993362176,-0.14750633109154032,-0.20363239315533888,0.050343703385350415,0.031761466420366334,0.02751465356119314,2.637228709836961,-0.0022310399664715597
2025-03-31,2025-03,AKAM,-0.0022310399664715597,-0.17823600701972842,-0.19588453192281619,0.021918239593012,0.03299450927731075,0.028343596527236534,0.6601605356391721,0.0009938115658967295
2025-04-30,2025-04,AKAM,0.0009938115658967295,-0.19749030084477248,-0.20976757020284897,0.03855946797142572,0.03836941243551654,0.03198214132208004,0.4015920944276695,-0.05770664457948482
2025-05-30,2025-05,AKAM,-0.05770664457948482,-0.0588745659647113,-0.19769652583619024,0.028713023936678475,0.030040518930933475,0.030797690983513364,1.2125793266578482,0.04846569590919558
2025-06-30,2025-06,AKAM,0.048232434945095326,-0.003622747088964373,-0.17696833018059566,0.011967881003994088,0.02821472070125943,0.03062080238499039,0.7748987900291121,-0.021313998647255583
2025-07-31,2025-07,AKAM,-0.04145211690060857,-0.05299086839701861,-0.2400159867000381,0.012279879206821557,0.019114872086907247,0.030207304247294044,0.743016225840101,0.03695452476798877
2025-08-29,2025-08,AKAM,0.03695452476798877,0.042144039712641135,-0.01921173829815137,0.021253404439720038,0.015630279715867328,0.02385800940103746,0.5805344210986367,-0.042588085860725045
2025-09-30,2025-09,AKAM,-0.042588085860725045,-0.048360739160960176,-0.05888196104061527,0.015194022967547845,0.016500194210481812,0.023019303561548677,0.8923545252312376,-0.03629883741363937
2025-10-31,2025-10,AKAM,-0.03730295580594367,-0.005298033455349738,-0.09013814343206095,0.016059559928119735,0.017497700212866275,0.018359805316945536,0.8652278660092224,0.1561917922138929
2025-11-28,2025-11,AKAM,0.22613332452764068,0.1313029160910233,0.17898059111379006,0.036525267501798485,0.025060350250448192,0.020814054688298063,0.5174128234107527,-0.01731451609123058
2018-07-31,2018-07,CHKP,0.15346025611115066,0.14409011300071883,0.0791111408593268,0.01785580807928787,0.012880964871012592,0.013421687245136515,2.060624316665551,0.04446615973773338
2018-08-31,2018-08,CHKP,0.02723014600331286,0.17780031063583968,0.1145323975194843,0.006354314257852761,0.01223523753667794,0.012716401252368786,0.830406880281709,-0.004561483502542596
2018-09-28,2018-09,CHKP,-8.499435931774713e-05,0.2046478071387796,0.19268187513900115,0.00765695451586832,0.011967237917025957,0.012479742721991326,0.6977878659844243,-0.092037069767822
2018-10-31,2018-10,CHKP,-0.040290537044449404,-0.018654412509643836,0.13717856065896217,0.016957192775066906,0.011390688810750607,0.012114319691711352,1.590463755025019,0.007297275302646566
2018-11-30,2018-11,CHKP,0.007297275302646566,-0.037696917039151234,0.13340087003711387,0.015981516356628627,0.014085646275654168,0.01323697844027363,0.9497328413538334,-0.08460781049132193
2018-12-31,2018-12,CHKP,-0.0764732333181386,-0.12764508266160912,0.05088043821842381,0.016668516913124425,0.016364180969240062,0.01450221264454184,0.4046778962366624,0.09030683395293848
2019-01-31,2019-01,CHKP,0.09030683395293848,0.04754775369879982,-0.0066566079008486545,0.012659431237991065,0.015808254491228205,0.013416166789788745,1.3596794649157409,0.08246965250125116
2019-02-28,2019-02,CHKP,0.10418924424842069,0.10980042140290269,0.059975784044620006,0.007831231019880834,0.014044989172532118,0.013705184985613279,0.9114033446632241,0.03425997307815676
2019-03-29,2019-03,CHKP,0.03425997307815676,0.22247991080974638,0.06778658485022238,0.008370258144421465,0.00986004957878718,0.01370900380458106,0.7792336450197193,-0.04529999070527513
2019-04-30,2019-04,CHKP,-0.04529999070527513,0.09028529981157263,0.10555706696831302,0.02034233664946335,0.013551008428070907,0.014734142195735551,1.0084755974466795,-0.06782048937169649
2019-05-31,2019-05,CHKP,-0.07054363791774954,-0.09084916731419013,0.0225312966115514,0.014397996738566213,0.015197373315908739,0.014551338248327977,1.0559175736616009,0.06800870586705154
2019-06-28,2019-06,CHKP,0.027005427056664644,-0.08601468445857496,0.11732868702449939,0.009583744069533315,0.015241358744096298,0.012986976981336343,0.8682656728426049,-0.03615604431370889
2019-07-31,2019-07,CHKP,-0.04949908211477638,-0.05646864299597465,0.009194957543138482,0.007661771915686609,0.01095741202594821,0.012429429403467473,1.41023729519654,-0.040107172721455364
2019-08-30,2019-08,CHKP,-0.027890639423688968,-0.015539346928021391,-0.11101943382777124,0.013603892066906941,0.010535003004887298,0.013052868219168219,0.8179267850670533,-0.0025069326900368782
2019-09-30,2019-09,CHKP,0.018983816609971615,-0.07030055073113417,-0.13643535201411794,0.012771783803799291,0.011596707779205713,0.013601589038542097,0.9933164158833411,0.03296804210366733
2019-10-31,2019-10,CHKP,0.04131548716954181,0.005996114293439492,-0.06278137923980331,0.013439550018342445,0.01332875885541192,0.012176777294795556,0.9199112844029456,0.03540606349860487
2019-11-29,2019-11,CHKP,0.0510922483243732,0.09452182538192644,0.07751367101702544,0.005667211071287428,0.011338965603203955,0.010933524417176535,0.27196666694499877,-0.05870375237682368
2019-12-31,2019-12,CHKP,-0.05870375237682368,0.032858594147530784,-0.06951782738387713,0.009461338036310371,0.010173528332452123,0.010961193462675609,0.6094336106079716,0.03019104633887748
2020-01-31,2020-01,CHKP,0.03019104633887748,0.019259884113478343,0.03177178999890318,0.005925779741100244,0.0074703263978383675,0.010785153703997031,2.604636530262114,-0.12081180870916342
2020-02-28,2020-02,CHKP,-0.0890741041537253,-0.11524033990994698,-0.018718053983628913,0.017425890243361768,0.01211321400613047,0.011838499889782052,2.3706082478524224,-0.04441233598088512
2020-03-31,2020-03,CHKP,-0.03438342044388987,-0.09974927792986543,-0.08182647565728451,0.05519969910957473,0.03314237895038601,0.024481390520463137,1.1740706764892814,0.05172067735120822
2020-04-30,2020-04,CHKP,0.05172067735120822,-0.07545689145373768,-0.06515783491126215,0.02118966178448665,0.03512504049469499,0.025306510806469548,0.608476304317255,0.025061486470739913
2020-05-29,2020-05,CHKP,0.0389352094108395,0.056551011027047515,-0.06520628661590755,0.01626329522650571,0.03485143082545894,0.026038931910232613,0.9692997552394064,-0.030272633812848393
2020-06-30,2020-06,CHKP,-0.008856897221869886,0.06852993163822774,-0.03805515748913402,0.014422111077818338,0.017366021644102426,0.026377513094559966,0.6509642972744499,0.1499581175145488
2020-07-31,2020-07,CHKP,0.16150853040128532,0.22904207372917185,0.09657948693305118,0.01645087143811923,0.015149661409166562,0.02721484100665839,1.1867179706427247,0.007259702219280628
2020-08-31,2020-08,CHKP,0.007259702219280628,0.16810071619893674,0.2563184292162237,0.011789508699984259,0.014518135112655664,0.026422296596760493,1.2707013237755846,-0.04688742038791005
2020-09-30,2020-09,CHKP,-0.04688742038791005,0.11508523331794529,0.22446070240734262,0.020403894276841528,0.01680405440335361,0.01688691158126583,0.9095363660901523,-0.037310935685609614
2020-10-30,2020-10,CHKP,-0.044509894686108886,-0.07229806256639326,0.09592737452749778,0.01430535274191946,0.015509897765590334,0.01552950771665701,1.0942950044339343,0.0476400473619063
2020-11-30,2020-11,CHKP,0.015796304317289067,-0.06795502681678367,0.08872240070493387,0.014278460774880585,0.016261019750857572,0.015456032443905305,1.632627579425803,0.13970083930471122
2020-12-31,2020-12,CHKP,0.11717241572138781,0.11830042379890959,0.2239617657647226,0.019264198225399983,0.015976816154123444,0.016374495747252762,0.6735375785309858,0.008953445253312431
2021-01-29,2021-01,CHKP,-0.05405802566129814,0.10568682778053229,0.03399706100952682,0.016341456184845213,0.016765091370408654,0.016235513236964164,1.4486465134263753,-0.1291686259271485
2021-02-26,2021-02,CHKP,-0.17255872251760074,-0.07244426353296385,-0.14509499439524975,0.026727799754536305,0.021410125083917843,0.01889646111033718,1.6621213599120348,0.051796073976061674
2021-03-31,2021-03,CHKP,0.006562417933768883,-0.1708382198786641,-0.07255861751558024,0.013549692322725,0.01975645228630518,0.018055387816555017,1.047951460475156,0.04322583089331733
2021-04-30,2021-04,CHKP,0.04322583089331733,-0.0855644315638101,0.011079362873898546,0.009182779373877318,0.018354558035670814,0.017571160599070497,0.9324586910684508,-0.010615511426130597
2021-05-28,2021-05,CHKP,-0.008644039348020383,0.034946515264054234,-0.020514083077801115,0.009682203865507406,0.010965048318290834,0.01710504415621391,0.7056385152140227,-0.0016242300902189477
2021-06-30,2021-06,CHKP,0.004845527040516329,0.037152772951347,-0.1400325605218814,0.009006021798686663,0.00924231034860257,0.015455309857984777,0.7535720177679649,0.09446311444203759
2021-07-30,2021-07,CHKP,0.09446311444203759,0.08809178264356787,-0.005010172227581822,0.015641917537412703,0.011862185293443253,0.015448928658401199,1.0158789752650177,-0.0036191903225420985
2021-08-31,2021-08,CHKP,-0.0022238614927122535,0.07707474203371234,0.13888133472840125,0.007805806131207751,0.01139566214657735,0.011094421195261425,1.059781960900832,-0.10021488986021676
2021-09-30,2021-09,CHKP,-0.10021488986021676,-0.0316114309542429,-0.004929556039750538,0.011417984266498796,0.012504814122144308,0.010896559377080542,0.9398368375987061,0.05803253278010767
2021-10-29,2021-10,CHKP,0.05803253278010767,-0.05011520136971592,0.006310475470164167,0.010349091790574888,0.010321128615954994,0.011053250157210691,2.030380280947274,-0.0693143898101396
2021-11-30,2021-11,CHKP,-0.0693143898101396,-0.11398551307724869,-0.04569617505954571,0.010242747239163068,0.011028418302643837,0.011276632427776719,2.3290444425367745,0.046806209673395216
2021-12-31,2021-12,CHKP,0.05819333585037567,0.02290478876920954,-0.003249571360346759,0.011975215991270313,0.01114216965579813,0.011824188255053493,0.3531469846883112,0.03869253801213679
2022-01-31,2022-01,CHKP,0.03853420547992492,0.011789328428917,-0.03891669750902782,0.020309341688998523,0.014919557078182733,0.012787694333960254,1.1381209696087835,0.23113786544537507
2022-02-28,2022-02,CHKP,0.23365124208931087,0.31327053375263647,0.14366912325380787,0.018040685501109165,0.01727322054555051,0.014793873695986622,2.1820538941007612,-0.03899785315332849
2022-03-31,2022-03,CHKP,-0.07195597750122318,0.18657739864484602,0.2231068063256212,0.02277425535030948,0.02122101947683004,0.016936602139643007,0.7353181846792975,-0.07030234056766538
2022-04-29,2022-04,CHKP,-0.0865759732886201,0.05850308859075848,0.06367385955398652,0.02088487682167473,0.021749640790459573,0.018549877577428802,0.9570463554336555,-0.0095811154937121
2022-05-31,2022-05,CHKP,-0.0095811154937121,-0.130785217954686,0.12573126760834152,0.014270877323977504,0.019976275579467465,0.018889005694544547,1.1465525029242922,-0.026383138818746654
2022-06-30,2022-06,CHKP,-0.026383138818746654,-0.119195692046149,0.026726230103978788,0.017138893374953952,0.01742931191258764,0.01955680373912647,1.103286294406451,-0.022581704939772962
2022-07-29,2022-07,CHKP,0.02796798461557537,-0.032833992834066295,0.060967267403516656,0.015040178577239879,0.015502471650649396,0.01879013109525657,1.7424643756829543,-0.02142855699552726
2022-08-31,2022-08,CHKP,0.01562630698250378,-0.048357741861018044,-0.19291179143494186,0.013043524005500969,0.01594329628125836,0.017741167433473357,0.9683917696478376,-0.06836328481988396
2022-09-30,2022-09,CHKP,-0.06836328481988396,-0.09537272884887016,-0.18978734924274976,0.012346029323628133,0.01439201682780728,0.016004602725721205,1.048328786270109,0.1536332762025474
2022-10-31,2022-10,CHKP,0.1536332762025474,0.09156175685256773,0.005367998113009698,0.02685943286573413,0.018856475752483316,0.017533134883585093,1.4437216905629533,0.027857356825312207
2022-11-30,2022-11,CHKP,0.027857356825312207,0.10470728701733267,0.05128613719976283,0.013281710687312692,0.01890435326716047,0.01745869001547464,2.6977583082803682,-0.05021454548671034
2022-12-30,2022-12,CHKP,-0.05021454548671034,0.12622752582378505,0.018816133381259315,0.008847759523073567,0.01818298718349153,0.016427847687115152,0.3635925380883048,0.026949855721235316
2023-01-31,2023-01,CHKP,0.008723223532368651,-0.004928458685662163,0.06863814376822752,0.011311340855792313,0.01131666524348594,0.015490854753392016,1.043470785454337,-0.00951257164703423
2023-02-28,2023-02,CHKP,-0.04115320164945824,-0.06562950080102592,0.016765293478065324,0.012857946328731027,0.010922424437135354,0.015419315297687156,1.4801432006036888,0.03200775174103376
2023-03-31,2023-03,CHKP,0.03182794034623626,0.030927847526336594,0.15166551349347812,0.013072274888541607,0.012190664195049342,0.015455969554377488,1.1447859269653307,-0.07115384615384612
2023-04-28,2023-04,CHKP,-0.002506263268008846,-0.012942712429237502,0.09331275599553268,0.012883343497314693,0.01279261637214711,0.014454183679194094,1.825752155031446,-0.03077887994785955
2023-05-31,2023-05,CHKP,0.05307122083769755,0.00832120527916147,-0.0461597880258684,0.010059914934740262,0.014883341437252081,0.01297696742579987,1.9009235025041797,0.006489906288220437
2023-06-30,2023-06,CHKP,0.006489906288220437,-0.015748605736039645,0.005684085050491783,0.011445092386905302,0.014432931325726204,0.013234430476301566,1.2192181787770902,0.05325580851568423
2023-07-31,2023-07,CHKP,0.033375052297787144,0.03808107789158899,0.02464549302220531,0.012178104087780443,0.014062245415299168,0.013394851366627054,0.7142857142857143,0.0189093099844595
2023-08-31,2023-08,CHKP,0.02873954333266271,0.08382989214955705,0.06825937471179344,0.013137478411834566,0.011911467366839597,0.013359077402038415,1.0788005134414231,-0.008247274244401415
2023-09-29,2023-09,CHKP,-0.006633371109745156,0.060977518430465505,0.044268601797902374,0.009432518897365601,0.011374746810695622,0.012954935407045206,0.882952794397917,-0.028736508599440547
2023-10-31,2023-10,CHKP,0.005768686672965373,0.026140779034473205,0.11180124223602483,0.015643282596178896,0.012795383538409859,0.011766403156227246,1.5158235004589415,0.08752327746741151
